'FP1-*SD', 'FP2-*SD', 'F3-*SD', 'F4-*SD', 'C3-*SD', 'C4-*SD', 'P3-*SD', 'P4-*SD', 'O1-*SD', 'O2-*SD', 'F7-*SD', 'F8-*SD', 'T7-*SD', 'T8-*SD', 'P7-*SD', 'P8-*SD', 'FZ-*SD', 'CZ-*SD', 'PZ-*SD'
0.324501,-1.03872,0.0718451,-0.165094,0.233051,-0.306946,2.14002,2.63644,-0.259551,-1.43901,-0.499836,3.96743,-0.670293,-1.1689,-0.374188,-1.55042,-1.29524,-0.146064,1.15802
0.417277,-1.29342,-0.421104,0.0228689,-0.0688492,-0.490189,2.0009,2.3003,-0.540463,-1.34116,-0.813172,3.51728,-0.439582,-0.807715,-0.76234,-1.25392,-0.932072,-0.0728591,1.6728
1.29242,-1.2106,-0.561952,0.693758,-0.898979,-0.205327,2.06571,2.27095,-0.630047,-1.18054,-1.27403,3.42876,-0.490494,-0.996888,-0.854618,-0.772466,-0.964083,0.148788,1.89868
2.14447,-0.758967,-0.46585,1.3567,-1.1038,-0.623637,2.30748,1.88587,-0.839717,-1.05533,-1.85601,3.02215,-0.589539,-0.289972,-1.12981,-0.633613,-1.22375,0.437303,2.29497
2.10633,-1.43792,0.104317,0.558123,-0.93788,0.153112,2.06107,1.76433,-1.00078,-1.01384,-2.66463,2.81964,-0.210245,-0.125028,-1.02935,-0.427782,-1.25065,0.382004,2.21382
1.7832,-1.15341,0.287572,-1.09039,-0.768596,0.249693,1.93199,1.63424,-0.965496,-0.726567,-2.95649,3.1297,-0.62474,0.0405622,-0.726408,-0.280651,-0.707437,0.623589,2.1501
1.70882,-0.764477,0.00825602,-0.510041,-0.727054,0.0495406,1.46435,1.3346,-0.913289,-0.535955,-2.50267,2.72275,-0.771108,0.659842,-0.781876,-0.382357,-1.00737,0.456703,2.25377
1.5306,-1.43787,0.117043,-0.607309,-1.0471,-0.29234,1.12033,1.17047,-0.801495,-0.288353,-2.26141,2.566,-0.506383,0.873847,-1.04922,-0.131074,-0.866565,0.430369,2.22945
2.28685,-1.76714,0.0826827,0.429112,-1.19588,-0.170061,0.656669,0.997049,-0.719174,-0.110708,-2.64853,1.92068,0.00268821,0.592307,-1.43328,0.223867,-0.805372,0.140209,2.26254
1.52679,-1.01315,0.00484873,-0.317696,-1.30604,-0.421336,0.15303,0.782015,-0.72821,-0.025648,-1.82213,1.87869,0.275551,0.836008,-1.64387,0.189297,-1.07255,0.0708904,1.98868
0.950226,0.697025,0.664755,-1.84774,-0.842058,-0.559393,0.0164144,0.933063,-0.42899,-0.0667907,-2.90605,1.928,0.00328147,0.865592,-0.83958,0.174745,-1.15258,0.202833,1.77502
0.288318,0.165403,0.0736514,-1.83944,-0.675165,-0.672181,-0.099917,0.695046,-0.017351,-0.0440226,-1.89968,2.2868,-0.175361,1.0559,-0.54849,0.287462,-1.25784,0.0797084,1.62126
0.37444,-0.125346,0.270289,-1.40706,-0.174168,-0.882957,-0.394327,0.603848,0.440347,-0.0866594,-2.29588,2.31147,-0.0250667,0.441085,-0.200148,0.479705,-1.46369,-0.233796,1.40815
0.160086,-0.028035,0.232727,-1.16065,-0.340433,-1.21015,-0.597938,0.320845,0.875733,-0.164551,-2.0023,2.14792,-0.115065,0.273353,0.442519,0.73648,-1.26666,-0.217505,0.957644
-0.186918,0.104798,0.267867,-1.79001,0.231006,-1.54227,-0.917015,0.0731749,1.30423,-0.148169,-2.42193,1.90735,-0.271509,0.230047,1.18705,0.86794,-0.955965,-0.13324,0.586562
0.716299,-0.689639,-0.0265558,0.300814,-0.405908,-2.09426,-1.02239,-0.158498,1.60982,-0.145501,-1.674,1.32877,-0.170545,0.496616,1.68081,1.15116,-1.10767,-0.0284997,0.172377
0.278532,-0.243849,-0.435513,0.179191,-0.704631,-3.19493,-1.02618,-0.33685,1.88303,-0.147262,-2.22138,1.9628,-0.133367,0.547976,2.10894,0.996822,-0.507343,0.0120933,-0.00116914
-0.549132,0.975329,-0.454109,-1.5188,-0.585538,-3.78215,-0.793151,-0.547072,1.93952,-0.0731408,-2.50395,2.8274,-0.291097,1.22299,2.22387,1.16223,-0.760186,0.107119,-0.024049
-0.634359,0.878115,-0.718893,-2.2144,-0.832593,-3.47635,-0.42588,-0.350027,2.0726,0.146678,-3.18445,3.49594,-0.380769,0.775969,2.60422,1.25948,-0.721726,0.25882,-0.22161
-0.870691,0.295046,-1.35277,-2.04926,-1.34554,-3.2441,-0.663976,-0.132328,1.98506,0.233339,-3.24705,3.05315,0.15228,0.715061,2.66411,1.39594,-0.604722,0.631988,-0.569915
-0.914088,0.265251,-0.983799,-1.90394,-1.15257,-2.86508,-0.708959,0.0476786,2.04507,0.354579,-2.36473,2.80777,0.0535509,0.921592,2.45707,1.05948,-0.857333,0.328228,-0.862581
-0.778697,-0.0380391,-0.535433,-2.15091,-0.600759,-1.87372,-0.602847,0.297953,2.04505,0.416284,-2.44279,2.7899,0.141651,0.623185,2.45307,1.35439,-1.11806,-0.293968,-1.32828
-0.968277,-0.604289,-0.735519,-2.09716,-0.215711,-1.74637,-0.471758,0.575961,1.98181,0.302995,-2.1252,2.61969,-0.0523273,0.966972,2.44959,1.59391,-1.67445,-0.489281,-1.72198
-0.681223,-0.468677,-0.625705,-2.3056,-0.462011,-1.99577,-0.434061,0.392553,2.13835,0.201552,-2.15548,2.45315,-0.169606,1.4678,2.62247,1.71699,-1.69102,-0.240223,-2.01568
-0.586657,-0.104226,-1.23167,-1.36472,-0.837719,-2.18522,-0.456413,-0.141705,2.24006,0.127752,-2.38267,1.84122,0.324426,1.78415,2.83603,1.89793,-2.07348,0.218376,-2.4643
-1.07934,-0.346259,-1.1799,-2.02781,-0.691895,-2.05724,-0.392567,-0.914593,2.33638,0.276669,-2.1456,2.48147,0.165935,2.13681,2.97821,1.86904,-1.94381,0.199694,-2.70832
-2.13663,1.16814,-1.90225,-2.22983,-0.949705,-2.48148,-0.434648,-1.35486,2.2863,0.287662,-1.51545,3.39619,0.118108,2.5515,3.16774,1.99232,-2.48763,0.0479933,-3.26762
-2.49235,1.95443,-3.34283,-1.73514,-1.01461,-2.16167,-0.759653,-1.42581,2.14558,0.0999144,-1.8013,3.04981,0.665336,2.60063,3.38723,1.87401,-2.56516,-0.149292,-3.32507
-1.3825,0.755649,-1.59272,-1.82981,-1.42605,-1.61483,-0.812447,-1.30923,2.09726,0.0485439,-2.60743,3.0158,0.883609,2.68698,3.90064,2.06242,-2.23238,-0.301172,-3.77064
-1.10792,0.422225,-1.38315,-1.79985,-1.44363,-0.998753,-0.846655,-1.21424,1.90762,-0.0336524,-2.24293,2.74812,0.529884,3.18957,4.25343,2.09767,-2.30076,-0.279112,-3.81142
-0.515578,0.190196,-1.64674,-1.05589,-1.24192,-0.668705,-0.943443,-0.823303,1.96411,-0.070277,-2.4425,2.46827,0.332356,2.46121,4.33191,2.44173,-2.73774,-0.0122386,-4.06506
0.105281,-0.311945,-2.00648,-0.384953,-1.17475,-0.181114,-0.414364,-0.385606,1.98789,-0.163555,-1.84168,1.72331,0.0272988,2.83162,4.14523,2.37121,-2.68091,-0.0487663,-4.20737
0.534381,-1.19644,-2.25119,0.413877,-1.31598,0.136358,-0.064289,-0.0738273,1.89554,-0.0474022,-3.11983,1.4588,0.130834,2.75882,4.15206,2.25862,-2.23099,0.0596511,-4.19484
0.447084,-0.861594,-2.3397,0.339589,-1.35192,0.21845,-0.111742,-0.0773207,1.88715,0.00805939,-2.77304,1.302,0.0698558,2.56163,4.1651,2.81737,-2.23159,0.00889487,-4.22894
0.515199,-0.586287,-2.20849,-0.352853,-1.10773,-0.227315,0.0710605,-0.203699,1.8862,0.271013,-3.4295,1.42196,0.122627,2.46563,4.33265,2.50387,-2.23985,0.352889,-4.61524
-0.337798,-1.29946,-2.50924,-1.04718,-1.09691,-0.196852,-0.0141195,-0.417016,1.76855,0.193317,-2.96307,1.19637,0.434309,2.95276,4.28503,2.504,-1.67427,0.269671,-4.44249
-0.188651,-0.616396,-2.36597,-1.49179,-0.592142,0.298043,0.157939,-0.362377,1.83285,0.433485,-3.88447,0.964752,0.427872,2.25002,4.58607,2.7104,-1.60881,-0.164148,-4.53143
-0.28551,-0.48407,-2.73404,-1.17823,-0.62642,0.0403238,0.593626,-0.559483,1.75667,0.636601,-3.91999,0.709774,0.237602,2.52154,4.44589,2.80253,-1.11607,-0.560513,-4.24152
-0.513062,-0.730574,-2.96122,-0.636709,-0.430374,-0.056101,0.679176,-0.646851,1.72109,0.822925,-2.75548,0.943783,-0.0148131,1.97343,4.43547,2.71626,-0.709014,-0.901668,-4.06094
-1.01318,-0.475129,-3.39099,-0.9091,-0.775515,0.450745,0.796465,-0.511034,1.80912,1.01078,-3.1189,0.376383,0.425835,1.51582,4.02002,2.70986,-0.028798,-0.928869,-3.81517
-1.13476,0.268296,-3.73233,0.0636308,-0.697838,0.0489157,0.770809,-0.72809,2.00938,1.13887,-2.73611,0.197091,0.275096,1.51586,3.69569,2.40773,-0.189272,-1.73469,-3.38811
-0.413351,0.0376687,-2.56458,-0.609755,-0.156557,0.347017,1.09273,-0.826306,2.17343,1.17578,-2.99724,0.157306,-0.198815,1.27638,3.82949,2.369,0.238009,-2.05809,-3.32907
0.240392,-0.753143,-2.27828,1.22269,0.00955037,0.477497,0.658491,-0.937392,2.38021,1.28526,-3.15284,0.368851,-0.224295,0.833487,3.54309,2.0915,0.0433434,-2.35231,-3.11456
0.585942,-0.0693565,-2.4835,1.5947,0.558222,0.493743,0.330645,-0.82891,2.59294,1.50858,-3.58173,0.596536,-0.0808238,0.291938,3.21186,1.77116,-0.134853,-2.63246,-3.00106
0.372035,-0.46266,-1.57737,1.40322,0.569228,0.920489,-0.173087,-0.803782,2.79023,1.49608,-3.00942,0.572051,-0.124795,0.0153064,3.41807,1.52899,-0.560092,-3.02551,-2.78289
1.34051,-1.96162,-1.62302,3.24127,1.36165,1.09674,-0.428102,-0.979988,2.707,1.2804,-3.04765,-0.00789374,0.128955,-0.00622345,3.11575,1.74312,-0.561716,-3.13748,-2.66748
1.55297,-1.49161,-0.511951,2.01888,1.70708,0.403645,-0.272932,-1.25564,2.60345,1.17144,-3.30648,0.100621,-0.338064,0.527472,3.14197,1.50072,-1.16719,-2.9268,-2.4952
1.7166,-2.49375,0.0808354,1.53946,1.6656,0.470623,-0.160275,-1.02387,2.6464,1.18136,-3.00724,-0.206291,-0.440907,0.417145,3.08348,1.65329,-0.705024,-2.54036,-2.13611
1.81698,-2.45182,-0.0404723,1.37249,1.65094,0.575249,-0.0785834,-0.850729,2.39565,1.19899,-3.44877,-0.74527,-0.415693,0.0982132,2.67353,2.08161,-0.761995,-2.49373,-1.69289
2.83059,-3.27586,-0.193103,3.01545,2.29647,0.518191,0.415022,-0.591874,2.2504,1.25132,-3.23328,-1.27328,-0.509567,0.198299,2.45188,1.93831,-0.72386,-2.67613,-1.5342
1.98799,-2.34521,-0.211863,1.79229,2.00048,0.493899,0.40539,-0.201217,1.80945,1.29643,-3.2289,-1.69582,-0.546458,0.0270419,2.03453,2.13099,-0.514673,-2.31205,-1.07768
1.39722,-1.53569,-0.327465,0.901032,1.67821,0.0660605,0.429873,-0.217826,1.2998,1.54848,-2.44878,-1.66842,-0.570278,0.375313,1.15262,1.55762,-0.439516,-1.80129,-0.474062
2.42984,-1.53559,0.0937257,2.19976,1.56147,-0.51573,0.537312,-0.164566,1.20351,1.81869,-3.28229,-1.72757,-0.845623,0.637018,0.83957,1.84342,-1.08563,-1.17341,-0.298968
1.92038,-1.57658,-0.302546,1.05735,1.67506,-0.631096,0.307644,-0.34209,1.13325,1.75309,-1.56133,-1.56096,-1.12603,0.912087,0.520735,1.85428,-0.927804,-0.961481,-0.105895
2.27812,-1.63921,-0.236864,1.44087,1.06991,-0.551308,0.172418,-0.47518,1.02781,1.87387,-2.31584,-1.27588,-0.668651,1.34927,-0.197031,1.68564,-0.736432,-0.859311,-0.217019
1.64792,-0.955522,-0.337728,0.86185,-0.112625,-0.679328,0.0863429,-0.896788,1.27253,1.81791,-1.44898,-1.45646,-0.623613,1.36196,-0.264372,1.4662,-0.283171,-0.520488,-0.171182
1.65721,-1.10256,-0.203242,0.350289,-0.451224,-0.366582,-0.00581453,-1.00303,1.4495,1.81675,-2.0843,-1.31758,-0.504119,1.58465,-0.235199,1.10621,0.108062,-0.216698,-0.0939267
2.29764,-1.28907,-0.254639,0.961818,-0.762118,0.108942,0.299586,-1.00328,1.36834,1.71269,-2.13408,-1.27656,-0.743363,1.42448,0.112667,0.939917,-0.114486,-0.256305,0.000765458
2.6098,-1.26947,-0.138216,1.52571,-0.811869,0.724593,0.513324,-0.848676,1.14013,1.56577,-2.60735,-1.37547,-0.40357,0.877461,-0.297638,1.12235,-0.298899,-0.0357335,0.274292
2.10566,-0.897406,0.0644147,0.709044,-1.19839,0.497453,0.457998,-0.917841,0.760933,1.38087,-2.78269,-1.70989,-0.459614,1.048,-0.451357,0.751839,0.159651,0.368523,1.00836
2.42962,-1.74375,0.273081,0.225201,-1.32727,0.486518,0.600696,-0.568554,0.438067,1.2401,-3.12346,-1.56518,-0.284294,1.06719,-0.761102,0.533642,0.489692,0.944507,1.6072
2.28724,-2.0807,-0.35345,-0.175896,-1.65002,-0.193416,0.923015,-0.659967,0.143694,1.17766,-2.35884,-1.69346,-0.707995,1.45199,-0.849026,0.202,0.878884,1.57032,2.46317
3.54976,-2.32699,1.09658,-0.13065,-1.32997,0.020992,0.926473,-0.540116,-0.247526,0.977837,-3.25724,-1.86918,-0.94804,1.63029,-0.906635,0.110629,0.931679,1.65554,2.66718
3.7238,-2.78657,1.60418,-0.144459,-1.74795,-0.0154066,0.821256,-0.591323,-0.604965,0.939025,-3.135,-1.76465,-0.56214,1.21458,-1.75009,-0.028952,1.47002,2.3064,3.084
4.06962,-2.74059,1.46317,0.0880879,-1.45482,0.147879,1.33561,-0.558901,-0.754592,1.02608,-3.13772,-1.57521,-0.888061,0.303517,-1.84253,-0.320011,1.92268,2.82284,3.37517
4.77465,-2.63562,1.50779,1.08502,-2.08394,0.14163,1.55503,-0.588105,-0.877534,0.92853,-3.78082,-2.07545,-0.950225,0.370784,-2.19873,-0.524411,2.21779,3.35812,3.36998
4.84964,-3.21054,1.17326,1.7929,-1.94641,0.567673,1.47692,-0.307431,-0.980021,0.971096,-2.60157,-2.51749,-0.845741,-0.173733,-2.68972,-0.60576,2.59227,3.50587,3.30436
4.86877,-3.26972,0.275215,2.95207,-1.09449,1.12904,1.94721,-0.00708329,-1.01036,1.00331,-3.10219,-2.6218,-1.13171,-0.305857,-2.5475,-0.695621,2.48469,3.0395,3.30116
5.00533,-2.91482,0.400792,2.22758,-1.38532,1.08452,2.2047,0.22744,-1.0765,0.860795,-2.68807,-1.94072,-0.942256,-0.582957,-2.74612,-0.263002,2.0318,2.75906,2.99269
4.23829,-2.4771,0.506583,1.55872,-1.43293,0.862649,2.24326,0.105107,-1.05047,1.04659,-3.07706,-1.31396,-0.969566,-0.562609,-3.12889,-0.615209,2.08668,2.73185,2.94375
4.07197,-3.16076,0.615657,0.439965,-1.09764,0.801725,2.52844,0.110776,-1.18434,1.07914,-2.87782,-0.605841,-1.28753,-0.569972,-2.85815,-0.501555,2.1302,2.61366,3.09089
3.99245,-2.82292,0.456212,1.4502,-0.843442,0.54674,2.72087,0.0269935,-1.31177,0.931518,-2.86924,-1.18135,-0.939665,-0.290864,-2.7386,-0.572908,1.93827,2.24091,2.97739
3.87641,-2.64424,-0.121755,1.58318,-0.552486,0.829727,2.70846,-0.0450826,-1.37749,0.782032,-3.09659,-1.71403,-0.893717,0.396062,-2.96004,-0.687108,1.84961,2.37877,2.86217
4.53972,-3.97603,-0.031441,1.7286,0.0584833,0.694169,2.77651,-0.137292,-1.68176,0.45065,-3.45566,-1.35372,-0.98595,0.573343,-2.93741,-0.846291,2.63779,2.90992,3.21215
5.24882,-4.48296,0.168973,2.9403,0.660742,0.936735,2.97873,0.108815,-1.72008,0.171065,-3.64773,-1.76835,-1.12601,0.294816,-3.14331,-1.51957,2.94069,2.92747,3.14681
4.71224,-4.55047,0.249106,2.47689,1.13447,1.54122,3.09466,0.0940439,-1.76271,-0.294151,-1.88401,-1.61803,-1.264,-0.0487924,-3.05858,-1.90684,2.93507,2.73517,2.95092
5.15767,-4.06578,0.848954,2.9781,1.72994,1.43034,3.50065,0.0419787,-1.64477,-0.622652,-3.07071,-1.76794,-1.36885,0.299969,-2.99709,-2.54402,2.96226,2.48812,2.57564
5.13558,-4.21908,1.0889,3.56258,2.46827,1.39379,3.57496,0.256154,-1.69086,-0.963871,-2.22827,-1.82856,-1.60141,0.481177,-2.46671,-2.87202,3.02085,2.45679,1.97349
5.60779,-4.91855,1.15783,4.1093,2.37204,1.70938,3.35582,0.391205,-1.4613,-1.12086,-2.22379,-1.17802,-1.74006,0.25682,-2.3549,-2.9094,3.02828,2.53137,1.58365
5.0928,-3.69444,0.39993,5.07413,1.39713,1.28217,3.12575,0.408764,-1.46778,-1.29648,-1.13431,-0.551597,-1.63501,0.00671679,-2.52941,-2.86606,2.57474,2.09053,1.50181
4.57662,-3.05495,0.071804,4.82064,1.25225,0.71397,2.57092,0.208318,-1.45461,-1.2333,-1.76344,-0.753143,-1.19873,0.826682,-2.61984,-3.27223,3.14537,1.97494,1.58332
3.9618,-2.70944,0.294879,3.27317,0.494791,0.763959,2.26682,0.409162,-1.26124,-1.18698,-1.30226,-0.460035,-0.740931,1.22794,-2.64285,-2.87631,2.23811,1.74868,1.19459
3.71474,-2.30425,0.102634,2.97928,1.46615,0.803013,1.91223,0.804876,-1.17763,-0.96476,-1.46357,-0.439854,-0.96476,1.26632,-2.18026,-2.6123,1.64906,1.4202,0.681383
2.93483,-1.7329,-0.471228,2.62628,1.01475,0.659177,1.60421,0.636699,-1.15465,-0.965845,-1.19277,-0.287618,-0.889396,1.63922,-1.74609,-2.09188,0.92356,1.38903,0.635468
2.43773,-2.05642,-1.15601,2.42191,1.67607,0.710924,1.73366,0.226367,-1.07097,-0.818031,-1.7692,-0.458749,-0.736007,1.68558,-1.46873,-1.61841,0.628593,1.12159,0.978382
2.04878,-2.23105,-1.58566,2.06453,1.43817,0.957082,1.62545,-0.0585356,-0.995425,-0.674449,-1.2027,-0.633108,-0.405815,2.13675,-1.29997,-1.57918,0.611566,1.02028,1.02948
1.52679,-1.69508,-2.16285,1.14132,1.10482,0.941929,1.21474,-0.106923,-0.767699,-0.427807,-1.44617,-0.45497,-0.0212006,2.20145,-1.00358,-1.76034,0.628917,1.0809,0.973739
2.22393,-2.59082,-2.17348,2.85042,0.636621,0.708659,0.826319,-0.372398,-0.442451,-0.297851,-2.11522,-0.477723,-0.201237,2.34812,-0.721126,-2.22839,0.419916,1.37839,1.04047
2.29652,-1.82588,-2.84237,3.23867,0.141317,0.449612,0.550526,-0.96629,-0.017047,-0.244257,-2.82929,-0.683284,0.00208505,2.46219,-0.36743,-2.86863,1.14755,1.73768,1.16983
2.69279,-2.39114,-2.20295,2.08155,-0.221938,0.516902,0.260933,-1.03426,0.466053,-0.427825,-2.87121,-0.582196,-0.214052,2.70378,0.103267,-3.27855,1.29916,1.8033,1.38671
3.52974,-3.2929,-1.20765,2.98182,-0.168696,0.125657,-0.169753,-1.03683,0.629108,-0.423698,-2.58803,-0.263894,-0.65027,2.95343,0.54641,-3.28506,1.55975,1.43996,1.42512
2.89389,-3.15719,-0.662323,2.43918,-0.0996681,0.318195,-0.839708,-0.607411,0.817632,-0.170617,-2.87101,-0.867117,0.101912,2.90857,0.511383,-3.03292,1.46163,1.10526,0.810537
2.14363,-2.46753,-0.212561,0.179394,-0.196496,0.636486,-0.863944,-0.13527,1.03151,-0.117948,-1.90925,-0.647883,-0.256332,1.95371,0.959475,-2.69623,1.41305,0.9023,0.854078
2.16108,-2.14479,-0.0527468,2.22299,-0.180992,0.557441,-1.00044,0.344012,1.2807,0.229088,-2.07215,-1.04688,-0.542039,0.492801,1.2287,-2.39283,1.17501,0.318783,0.729542
1.96149,-1.96063,-0.295568,2.14345,-0.224453,0.371933,-1.04264,0.627444,1.37581,0.233855,-1.76902,-0.902125,-0.420014,0.398471,1.38644,-1.97315,0.830356,0.198289,0.348838
2.30329,-2.84046,-0.113626,2.71932,-0.605382,0.56037,-1.38311,0.700225,1.50382,0.193779,-1.44199,-0.83056,-0.0234847,0.145802,1.74506,-1.03114,0.471737,0.149476,0.0456739
2.8047,-2.39987,0.256003,2.46247,-1.11569,0.495266,-1.61056,0.536062,1.59575,0.431937,-2.32263,-0.845046,0.0632508,0.651565,2.01835,-0.718841,0.628175,0.0675126,-0.22535
2.56982,-2.61626,-0.818895,2.93693,-1.69131,0.243952,-1.64872,0.0681799,1.83023,0.594871,-1.02984,-1.35148,-0.0727653,1.08645,2.12643,-0.461935,0.341558,0.244053,-0.488146
2.71119,-3.28611,-0.385183,2.42023,-1.88059,0.697138,-1.94486,0.111573,1.98401,0.626142,-1.60878,-1.20948,-0.0501817,1.48436,2.37856,-0.515196,0.43634,0.235923,-0.543708
2.49706,-3.32003,-0.691757,1.70756,-1.76851,0.442817,-1.86008,0.0303338,2.13376,0.77947,-2.13198,-0.829773,-0.319336,1.39612,2.55022,-0.043816,0.792453,0.461874,-0.633189
2.16913,-2.44653,-0.757522,0.937106,-1.80927,0.233681,-2.04655,-0.289412,2.16477,1.00528,-3.00647,-0.608885,-0.0909588,1.43025,2.5522,0.0395371,0.965731,0.633363,-0.642476
2.47095,-2.55268,-0.975712,1.14397,-1.81757,-0.118861,-2.19502,-0.547011,2.48861,1.32825,-3.29724,-1.17909,0.00254978,1.90518,2.6129,0.130413,0.910709,0.553941,-0.620782
2.95899,-2.96631,-1.10942,1.96064,-1.5991,-0.394389,-1.87934,-0.811075,2.46122,1.47217,-2.51803,-1.43247,-0.487092,2.11279,2.35425,0.295219,0.794077,0.161104,-0.597464
2.69458,-2.7237,-0.546599,2.12537,-1.24116,-0.839333,-1.86789,-0.80179,2.65677,1.56383,-2.52765,-1.27527,-0.451951,2.01469,2.44836,0.469214,0.757194,0.0998555,-0.885874
2.32096,-2.97629,-0.802433,2.63443,-0.997034,-0.677532,-2.37304,-0.690642,2.43492,1.77445,-2.85875,-1.40242,0.503533,1.64932,1.65818,0.945384,0.475635,-0.0578833,-1.45867
1.88873,-2.42993,-0.628989,1.87213,-0.47959,-0.606883,-2.2309,-0.670907,2.27264,1.99858,-2.27833,-1.54469,0.382398,1.36406,2.00895,1.49832,0.198853,-0.258457,-1.74721
1.27788,-2.36814,-0.799272,1.48974,-0.411914,-0.55041,-2.15054,-0.381131,2.0542,2.19534,-2.05295,-1.46672,0.228881,1.08763,1.87565,1.76811,-0.292125,-0.200497,-2.08772
0.617706,-2.70908,-0.858304,0.196616,-0.531385,-0.224112,-2.14334,-0.299586,1.89552,2.34703,-0.823895,-1.30789,0.614681,0.710443,1.48302,2.24178,-0.657657,-0.158828,-2.43386
0.724072,-2.70485,-0.371924,0.250167,-0.41726,-0.233407,-1.91973,-0.461175,1.71087,2.40492,-0.760373,-0.873914,0.554524,0.35704,1.97878,2.3008,-0.733231,0.0832058,-2.73909
1.11442,-2.68114,-0.429109,1.71255,-0.424116,-0.61774,-1.99061,-0.525468,1.99355,2.18184,-0.906766,-1.11186,0.387915,0.454315,2.62311,2.18157,-1.13398,0.416678,-2.92138
0.411965,-2.48137,-0.455751,0.148161,-0.608149,-0.971649,-1.77854,-0.960652,2.05925,2.02748,-0.987282,-1.20602,0.402717,0.49472,3.12841,2.33203,-0.512539,0.67572,-3.32945
0.566928,-2.74815,-0.51856,1.37107,-1.24167,-1.5693,-1.47505,-0.992553,2.2793,1.93507,0.132519,-1.11957,0.186007,0.621936,3.37195,1.80612,-0.301729,0.381854,-3.53609
1.46355,-2.83411,0.0771818,1.61258,-0.333169,-2.24907,-1.34159,-1.27136,2.41541,1.72242,-1.01364,-0.736374,-0.242588,1.34135,4.26461,1.4529,-0.0331589,0.207884,-3.64776
1.3805,-2.11987,0.427476,1.15584,-0.188446,-2.11645,-1.18629,-1.46831,2.53415,1.58639,-1.75487,-0.699581,-0.193703,1.66222,4.27023,1.37459,-0.00175076,-0.0926773,-3.36528
0.874114,-2.46772,-0.0327957,0.333831,0.382522,-1.93832,-0.916182,-1.69471,2.37241,1.38073,-1.89747,-0.611982,-0.230139,1.69743,4.54614,1.06758,0.129959,-0.158828,-2.81108
0.58158,-3.03499,0.051894,0.377293,0.0861889,-1.97323,-0.810471,-1.9391,2.39994,1.238,-1.29975,-0.421012,-0.518555,2.13447,4.58435,0.946555,0.411937,-0.273194,-2.1285
0.278811,-2.8076,-0.744714,0.0110989,-0.14901,-2.39803,-1.177,-2.09512,2.51229,1.13088,-1.06424,-0.360941,-0.370308,2.51786,4.34895,0.705815,0.177188,-0.123257,-1.52481
-0.436671,-2.49416,-0.354846,-1.9871,-0.416223,-2.61337,-1.44146,-2.45773,2.55668,1.24719,-0.802602,-0.229542,-0.241579,3.60964,4.25015,0.52336,0.125366,-0.341377,-1.06742
0.470013,-2.37541,-0.0815651,-0.609959,-0.211969,-2.62048,-1.82152,-2.41888,2.66192,1.32583,-1.25563,-0.223428,-0.0865093,3.08663,4.17036,0.245213,-0.618269,-0.501985,-0.818163
0.72821,-2.39025,0.206905,-0.758128,-0.474275,-2.90475,-1.62902,-2.75998,3.01748,1.08753,-1.85819,0.259943,-0.945291,3.92529,4.43114,0.325442,-0.616042,-0.609894,-0.175773
0.244698,-2.71565,0.345865,-1.13523,0.696592,-2.51113,-2.19904,-2.34511,2.89135,1.2417,-0.506874,0.715469,-0.983458,2.35867,4.16325,0.691784,-0.855616,-1.02318,-0.0387003
0.656125,-2.67315,2.06269,-1.77809,2.05759,-2.70851,-2.28731,-2.3285,2.91288,1.28958,0.576968,0.517728,-2.39212,2.6264,5.16996,0.692123,-1.25979,-1.68151,-0.0892836
3.08677,-2.29436,2.30066,-1.94165,2.99657,-2.47164,-1.30386,-2.18944,3.4491,1.18535,-2.63379,0.431152,-4.6887,3.17429,7.29704,0.569592,-0.372153,-1.22534,0.455499
2.55209,-3.88014,1.5472,0.37928,4.50704,-1.42374,-1.3394,-1.97413,3.04354,1.08097,2.81342,-0.380912,-5.27251,2.46396,6.33054,0.973602,-2.44282,-2.12122,0.56216
3.9854,-3.38044,2.51352,0.434818,2.73174,-1.2858,-2.28919,-2.03566,2.65113,1.00541,-4.16922,-0.288852,-2.42473,2.41324,5.25484,1.01038,-0.968352,-1.76617,1.06704
4.91764,-2.1233,0.894644,1.28618,-1.25745,-0.344516,-0.828439,-1.89871,3.27154,1.41904,-3.16551,-0.264682,-3.9309,1.9295,4.4659,1.48616,0.295629,-0.776929,1.83642
2.05415,-2.87253,-0.633218,2.17453,-1.68483,-0.182051,-2.08786,-1.97974,2.40928,1.04342,-0.44586,0.192839,-0.908618,1.13165,2.5709,1.6177,-0.808806,-1.34894,1.64471
3.63969,-2.49851,-0.734123,3.44304,1.2018,-0.194509,-1.60349,-1.7195,2.43929,0.870738,-2.90367,-0.679243,-1.91051,1.43478,3.01711,1.72144,-0.87139,-1.60314,1.39783
5.45747,-1.95384,1.35299,3.38791,0.748167,-0.219582,-0.372191,-1.81294,2.84983,0.808482,-2.2341,-1.17138,-4.31923,1.17388,4.84056,1.6581,-0.794795,-1.26079,1.66328
7.02522,-3.76761,3.99142,3.9946,1.91819,-0.828711,-1.21155,-2.12493,2.47677,0.698039,-4.01753,-1.16862,-3.78332,1.77897,4.73726,1.50126,-0.901545,-1.69138,1.46884
4.96177,-1.56698,-0.152585,2.16496,-2.8645,-1.23113,-0.767094,-2.19686,2.89485,0.944005,-3.71044,-0.823947,-3.24983,2.85814,3.79144,1.4228,1.09364,0.0205825,2.70892
